HGNC ID	Status	Approved symbol	Alias symbol	Previous symbol
HGNC:15605	Approved	SKAP1	SKAP55	SCAP1
HGNC:53166	Approved	SKAP1-AS1	RP11-456D7.1	
HGNC:55570	Approved	SKAP1-AS2	BTR	
HGNC:15687	Approved	SKAP2	RA70	SCAP2
HGNC:15687	Approved	SKAP2	SKAP-HOM	SCAP2
HGNC:15687	Approved	SKAP2	SKAP55R	SCAP2
HGNC:15687	Approved	SKAP2	SAPS	SCAP2
HGNC:10896	Approved	SKI		
HGNC:32697	Approved	SKIDA1	FLJ45187	C10orf140
HGNC:10897	Approved	SKIL	SNO	
HGNC:10897	Approved	SKIL	SnoN	
HGNC:10897	Approved	SKIL	SnoA	
HGNC:33993	Approved	SKINT1L	BTN12	SKINTP
HGNC:33993	Approved	SKINT1L	BTN12	SKINTL
HGNC:10898	Approved	SKIV2L	HLP	SKIV2
HGNC:10898	Approved	SKIV2L	DDX13	SKIV2
HGNC:10898	Approved	SKIV2L	SKI2W	SKIV2
HGNC:10898	Approved	SKIV2L	170A	SKIV2
HGNC:10898	Approved	SKIV2L	SKIV2L1	SKIV2
HGNC:10898	Approved	SKIV2L	SKI2	SKIV2
HGNC:21326	Approved	SKOR1	CORL1	LBXCOR1
HGNC:21326	Approved	SKOR1	FUSSEL15	LBXCOR1
HGNC:32695	Approved	SKOR2	CORL2	
HGNC:32695	Approved	SKOR2	FUSSEL18	
HGNC:32695	Approved	SKOR2	Fussel-18	
HGNC:10899	Approved	SKP1	EMC19	SKP1A
HGNC:10899	Approved	SKP1	OCP2	SKP1A
HGNC:10899	Approved	SKP1	TCEB1L	SKP1A
HGNC:10899	Approved	SKP1	MGC34403	SKP1A
HGNC:10899	Approved	SKP1	OCP-II	SKP1A
HGNC:10899	Approved	SKP1	p19A	SKP1A
HGNC:33696	Approved	SKP1P1	EMC19	OCP2
HGNC:33696	Approved	SKP1P1	EMC19	TCEB1L
HGNC:33696	Approved	SKP1P1	EMC19	TCEB1P
HGNC:10900	Approved	SKP1P2	p19B	SKP1B
HGNC:50370	Approved	SKP1P3		
HGNC:10901	Approved	SKP2	FBXL1	
HGNC:10901	Approved	SKP2	FBL1	
HGNC:10901	Approved	SKP2	p45	
HGNC:55027	Approved	SKP2P1		
HGNC:10902	Approved	SLA	SLA1	
HGNC:10902	Approved	SLA	SLAP-1	
HGNC:10902	Approved	SLA	hSLAP	
HGNC:10902	Approved	SLA	SLAP	
HGNC:17329	Approved	SLA2	FLJ21992	C20orf156
HGNC:17329	Approved	SLA2	SLAP-2	C20orf156
HGNC:26387	Approved	SLAIN1	FLJ30046	C13orf32
HGNC:29282	Approved	SLAIN2	FLJ21611	KIAA1458
HGNC:10903	Approved	SLAMF1	CD150	SLAM
HGNC:21392	Approved	SLAMF6	KALI	
HGNC:21392	Approved	SLAMF6	NTBA	
HGNC:21392	Approved	SLAMF6	KALIb	
HGNC:21392	Approved	SLAMF6	Ly108	
HGNC:21392	Approved	SLAMF6	SF2000	
HGNC:21392	Approved	SLAMF6	NTB-A	
HGNC:21392	Approved	SLAMF6	CD352	
HGNC:32012	Approved	SLAMF6P1		
HGNC:21394	Approved	SLAMF7	CRACC	
HGNC:21394	Approved	SLAMF7	19A	
HGNC:21394	Approved	SLAMF7	CS1	
HGNC:21394	Approved	SLAMF7	CD319	
HGNC:21391	Approved	SLAMF8	BLAME	
HGNC:21391	Approved	SLAMF8	SBBI42	
HGNC:21391	Approved	SLAMF8	CD353	
HGNC:18430	Approved	SLAMF9	CD2F-10	
HGNC:18430	Approved	SLAMF9	CD84-H1	
HGNC:18430	Approved	SLAMF9	SF2001	
HGNC:10904	Approved	SLBP	HBP	
HGNC:54813	Approved	SLBP-DT		
HGNC:10939	Approved	SLC1A1	EAAC1	
HGNC:10939	Approved	SLC1A1	EAAT3	
HGNC:10940	Approved	SLC1A2	GLT-1	
HGNC:10940	Approved	SLC1A2	EAAT2	
HGNC:40534	Approved	SLC1A2-AS1		
HGNC:10941	Approved	SLC1A3	EAAT1	
HGNC:10941	Approved	SLC1A3	GLAST	
HGNC:10941	Approved	SLC1A3	EA6	
HGNC:10942	Approved	SLC1A4	SATT	
HGNC:10942	Approved	SLC1A4	ASCT1	
HGNC:10943	Approved	SLC1A5	AAAT	RDRC
HGNC:10943	Approved	SLC1A5	AAAT	M7V1
HGNC:10943	Approved	SLC1A5	ASCT2	RDRC
HGNC:10943	Approved	SLC1A5	ASCT2	M7V1
HGNC:10944	Approved	SLC1A6	EAAT4	
HGNC:10945	Approved	SLC1A7	EAAT5	
HGNC:11005	Approved	SLC2A1	DYT18	GLUT1
HGNC:11005	Approved	SLC2A1	DYT18	GLUT
HGNC:11005	Approved	SLC2A1	DYT18	HTLVR
HGNC:11005	Approved	SLC2A1	DYT18	CSE
HGNC:11005	Approved	SLC2A1	DYT9	GLUT1
HGNC:11005	Approved	SLC2A1	DYT9	GLUT
HGNC:11005	Approved	SLC2A1	DYT9	HTLVR
HGNC:11005	Approved	SLC2A1	DYT9	CSE
HGNC:44187	Approved	SLC2A1-DT		SLC2A1-AS1
HGNC:11006	Approved	SLC2A2		GLUT2
HGNC:11007	Approved	SLC2A3		GLUT3
HGNC:11008	Approved	SLC2A3P1		GLUT6
HGNC:11008	Approved	SLC2A3P1		GLUT3P1
HGNC:11008	Approved	SLC2A3P1		SLC2A3P
HGNC:31074	Approved	SLC2A3P2		
HGNC:31076	Approved	SLC2A3P4		
HGNC:11009	Approved	SLC2A4		GLUT4
HGNC:15930	Approved	SLC2A4RG	GEF	
HGNC:15930	Approved	SLC2A4RG	HDBP1	
HGNC:15930	Approved	SLC2A4RG	Si-1-2	
HGNC:15930	Approved	SLC2A4RG	Si-1-2-19	
HGNC:11010	Approved	SLC2A5		GLUT5
HGNC:11011	Approved	SLC2A6	GLUT9	
HGNC:11011	Approved	SLC2A6	GLUT6	
HGNC:11011	Approved	SLC2A6	HSA011372	
HGNC:13445	Approved	SLC2A7	GLUT7	
HGNC:13812	Approved	SLC2A8	GLUTX1	
HGNC:13812	Approved	SLC2A8	GLUT8	
HGNC:13446	Approved	SLC2A9	Glut9	
HGNC:13446	Approved	SLC2A9	GLUTX	
HGNC:13446	Approved	SLC2A9	URATv1	
HGNC:40636	Approved	SLC2A9-AS1		
HGNC:13444	Approved	SLC2A10	GLUT10	
HGNC:14239	Approved	SLC2A11	GLUT11	
HGNC:14239	Approved	SLC2A11	GLUT10	
HGNC:18067	Approved	SLC2A12	GLUT12	
HGNC:18067	Approved	SLC2A12	GLUT8	
HGNC:15956	Approved	SLC2A13	HMIT	
HGNC:48929	Approved	SLC2A13P1		
HGNC:18301	Approved	SLC2A14	GLUT14	SLC2A3P3
HGNC:31077	Approved	SLC2AXP1		
HGNC:11025	Approved	SLC3A1	CSNU1	
HGNC:11025	Approved	SLC3A1	D2H	
HGNC:11025	Approved	SLC3A1	RBAT	
HGNC:11025	Approved	SLC3A1	ATR1	
HGNC:11025	Approved	SLC3A1	NBAT	
HGNC:11026	Approved	SLC3A2	4T2HC	MDU1
HGNC:11026	Approved	SLC3A2	4F2	MDU1
HGNC:11026	Approved	SLC3A2	NACAE	MDU1
HGNC:11026	Approved	SLC3A2	CD98	MDU1
HGNC:11026	Approved	SLC3A2	CD98HC	MDU1
HGNC:11026	Approved	SLC3A2	4F2HC	MDU1
HGNC:11027	Approved	SLC4A1	RTA1A	EPB3
HGNC:11027	Approved	SLC4A1	RTA1A	AE1
HGNC:11027	Approved	SLC4A1	RTA1A	DI
HGNC:11027	Approved	SLC4A1	RTA1A	WD
HGNC:11027	Approved	SLC4A1	CD233	EPB3
HGNC:11027	Approved	SLC4A1	CD233	AE1
HGNC:11027	Approved	SLC4A1	CD233	DI
HGNC:11027	Approved	SLC4A1	CD233	WD
HGNC:11027	Approved	SLC4A1	FR	EPB3
HGNC:11027	Approved	SLC4A1	FR	AE1
HGNC:11027	Approved	SLC4A1	FR	DI
HGNC:11027	Approved	SLC4A1	FR	WD
HGNC:11027	Approved	SLC4A1	SW	EPB3
HGNC:11027	Approved	SLC4A1	SW	AE1
HGNC:11027	Approved	SLC4A1	SW	DI
HGNC:11027	Approved	SLC4A1	SW	WD
HGNC:11027	Approved	SLC4A1	WR	EPB3
HGNC:11027	Approved	SLC4A1	WR	AE1
HGNC:11027	Approved	SLC4A1	WR	DI
HGNC:11027	Approved	SLC4A1	WR	WD
HGNC:13813	Approved	SLC4A1AP	kanadaptin	
HGNC:13813	Approved	SLC4A1AP	HLC3	
HGNC:49811	Approved	SLC4A1APP1		
HGNC:49812	Approved	SLC4A1APP2		
HGNC:11028	Approved	SLC4A2	HKB3	EPB3L1
HGNC:11028	Approved	SLC4A2	HKB3	AE2
HGNC:11028	Approved	SLC4A2	BND3L	EPB3L1
HGNC:11028	Approved	SLC4A2	BND3L	AE2
HGNC:11028	Approved	SLC4A2	NBND3	EPB3L1
HGNC:11028	Approved	SLC4A2	NBND3	AE2
HGNC:11029	Approved	SLC4A3	AE3	
HGNC:11029	Approved	SLC4A3	SLC2C	
HGNC:11030	Approved	SLC4A4	NBC1	SLC4A5
HGNC:11030	Approved	SLC4A4	HNBC1	SLC4A5
HGNC:11030	Approved	SLC4A4	NBC2	SLC4A5
HGNC:11030	Approved	SLC4A4	pNBC	SLC4A5
HGNC:11030	Approved	SLC4A4	hhNMC	SLC4A5
HGNC:18168	Approved	SLC4A5	NBC4	
HGNC:11033	Approved	SLC4A7	NBC3	SLC4A6
HGNC:11033	Approved	SLC4A7	SBC2	SLC4A6
HGNC:21433	Entry Withdrawn	SLC4A7OS	bcm2841	
HGNC:11034	Approved	SLC4A8	NBC3	
HGNC:55259	Approved	SLC4A8-AS1		
HGNC:11035	Approved	SLC4A9	AE4	
HGNC:13811	Approved	SLC4A10	NBCn2	
HGNC:13811	Approved	SLC4A10	NCBE	
HGNC:16438	Approved	SLC4A11	dJ794I6.2	CHED2
HGNC:16438	Approved	SLC4A11	dJ794I6.2	CDPD1
HGNC:16438	Approved	SLC4A11	BTR1	CHED2
HGNC:16438	Approved	SLC4A11	BTR1	CDPD1
HGNC:16438	Approved	SLC4A11	NaBC1	CHED2
HGNC:16438	Approved	SLC4A11	NaBC1	CDPD1
HGNC:16438	Approved	SLC4A11	FECD4	CHED2
HGNC:16438	Approved	SLC4A11	FECD4	CDPD1
HGNC:11036	Approved	SLC5A1	D22S675	SGLT1
HGNC:11036	Approved	SLC5A1	NAGT	SGLT1
HGNC:11037	Approved	SLC5A2		SGLT2
HGNC:11038	Approved	SLC5A3	SMIT	
HGNC:11038	Approved	SLC5A3	SMIT1	
HGNC:11039	Approved	SLC5A4	SAAT1	
HGNC:11039	Approved	SLC5A4	SGLT3	
HGNC:11039	Approved	SLC5A4	DJ90G24.4	
HGNC:53163	Approved	SLC5A4-AS1	RP1-90G24.10	
HGNC:45041	Approved	SLC5A4P1		
HGNC:11040	Approved	SLC5A5	NIS	
HGNC:11041	Approved	SLC5A6	SMVT	
HGNC:14025	Approved	SLC5A7	hCHT	
HGNC:14025	Approved	SLC5A7	CHT1	
HGNC:19119	Approved	SLC5A8	AIT	
HGNC:22146	Approved	SLC5A9	SGLT4	
HGNC:23155	Approved	SLC5A10	SGLT5	
HGNC:23091	Approved	SLC5A11	KST1	
HGNC:23091	Approved	SLC5A11	SMIT2	
HGNC:23091	Approved	SLC5A11	SGLT6	
HGNC:28750	Approved	SLC5A12	MGC52019	
HGNC:28750	Approved	SLC5A12	SMCT2	
HGNC:11042	Approved	SLC6A1	GAT1	
HGNC:11042	Approved	SLC6A1	GABATR	
HGNC:11042	Approved	SLC6A1	GABATHG	
HGNC:40546	Approved	SLC6A1-AS1		
HGNC:11048	Approved	SLC6A2	NET	NET1
HGNC:11048	Approved	SLC6A2	NET	NAT1
HGNC:11048	Approved	SLC6A2	NET	SLC6A5
HGNC:11049	Approved	SLC6A3	DAT	DAT1
HGNC:11050	Approved	SLC6A4	5-HTT	HTT
HGNC:11050	Approved	SLC6A4	5-HTT	OCD1
HGNC:11050	Approved	SLC6A4	SERT1	HTT
HGNC:11050	Approved	SLC6A4	SERT1	OCD1
HGNC:11051	Approved	SLC6A5	GLYT2	NET1
HGNC:11052	Approved	SLC6A6	TAUT	
HGNC:11053	Approved	SLC6A6P1		SLC6A6P
HGNC:11054	Approved	SLC6A7	PROT	
HGNC:11055	Approved	SLC6A8	CRTR	
HGNC:11055	Approved	SLC6A8	CT1	
HGNC:11056	Approved	SLC6A9	GLYT1	
HGNC:11043	Approved	SLC6A10P	CT-2	SLC6A10
HGNC:11044	Approved	SLC6A11	GAT3	
HGNC:11045	Approved	SLC6A12	BGT-1	
HGNC:40548	Approved	SLC6A12-AS1		
HGNC:11046	Approved	SLC6A13	GAT2	
HGNC:11047	Approved	SLC6A14		
HGNC:54529	Approved	SLC6A14P1		
HGNC:54530	Approved	SLC6A14P2		
HGNC:54531	Approved	SLC6A14P3		
HGNC:13621	Approved	SLC6A15	hv7-3	
HGNC:13621	Approved	SLC6A15	NTT73	
HGNC:13621	Approved	SLC6A15	FLJ10316	
HGNC:13621	Approved	SLC6A15	V7-3	
HGNC:13621	Approved	SLC6A15	SBAT1	
HGNC:13622	Approved	SLC6A16	NTT5	
HGNC:31399	Approved	SLC6A17		
HGNC:41279	Approved	SLC6A17-AS1		
HGNC:26441	Approved	SLC6A18	FLJ31236	
HGNC:26441	Approved	SLC6A18	Xtrp2	
HGNC:27960	Approved	SLC6A19		
HGNC:30927	Approved	SLC6A20	XT3	
HGNC:30927	Approved	SLC6A20	Xtrp3	
HGNC:30927	Approved	SLC6A20	SIT1	
HGNC:30927	Approved	SLC6A20	IMINO	
HGNC:31400	Approved	SLC6A21P		SLC6A21
HGNC:11057	Approved	SLC7A1	CAT-1	ERR
HGNC:11057	Approved	SLC7A1	CAT-1	ATRC1
HGNC:11057	Approved	SLC7A1	HCAT1	ERR
HGNC:11057	Approved	SLC7A1	HCAT1	ATRC1
HGNC:11057	Approved	SLC7A1	REC1L	ERR
HGNC:11057	Approved	SLC7A1	REC1L	ATRC1
HGNC:11060	Approved	SLC7A2	CAT-2	ATRC2
HGNC:11060	Approved	SLC7A2	HCAT2	ATRC2
HGNC:54925	Approved	SLC7A2-IT1		
HGNC:11061	Approved	SLC7A3	CAT-3	
HGNC:11061	Approved	SLC7A3	ATRC3	
HGNC:11061	Approved	SLC7A3	FLJ14541	
HGNC:11062	Approved	SLC7A4	HCAT3	
HGNC:11062	Approved	SLC7A4	CAT-4	
HGNC:11062	Approved	SLC7A4	VH	
HGNC:11063	Approved	SLC7A5	LAT1	
HGNC:11063	Approved	SLC7A5	E16	
HGNC:11063	Approved	SLC7A5	D16S469E	
HGNC:11063	Approved	SLC7A5	MPE16	
HGNC:11063	Approved	SLC7A5	CD98	
HGNC:29458	Approved	SLC7A5P1	LAT1-3TM	
HGNC:29458	Approved	SLC7A5P1	MLAS	
HGNC:24951	Approved	SLC7A5P2	IMAA	
HGNC:24951	Approved	SLC7A5P2	hLAT1-3TM	
HGNC:11064	Approved	SLC7A6	y+LAT-2	
HGNC:11064	Approved	SLC7A6	KIAA0245	
HGNC:11064	Approved	SLC7A6	LAT3	
HGNC:11064	Approved	SLC7A6	LAT-2	
HGNC:25807	Approved	SLC7A6OS	FLJ13291	
HGNC:25807	Approved	SLC7A6OS	Iwr1	
HGNC:11065	Approved	SLC7A7	y+LAT-1	LPI
HGNC:11066	Approved	SLC7A8	LPI-PC1	
HGNC:11066	Approved	SLC7A8	LAT2	
HGNC:11067	Approved	SLC7A9		CSNU3
HGNC:11058	Approved	SLC7A10	asc-1	
HGNC:11059	Approved	SLC7A11	xCT	
HGNC:44064	Approved	SLC7A11-AS1	ENST00000512786	
HGNC:23092	Approved	SLC7A13	AGT-1	
HGNC:23092	Approved	SLC7A13	XAT2	
HGNC:29326	Approved	SLC7A14	KIAA1613	
HGNC:29326	Approved	SLC7A14	PPP1R142	
HGNC:54092	Approved	SLC7A14-AS1		
HGNC:32724	Approved	SLC7A15P		
HGNC:11068	Approved	SLC8A1		NCX1
HGNC:44102	Approved	SLC8A1-AS1		
HGNC:11069	Approved	SLC8A2	NCX2	
HGNC:11069	Approved	SLC8A2	KIAA1087	
HGNC:11070	Approved	SLC8A3	NCX3	
HGNC:26175	Approved	SLC8B1	FLJ22233	SLC24A6
HGNC:26175	Approved	SLC8B1	NCKX6	SLC24A6
HGNC:26175	Approved	SLC8B1	NCLX	SLC24A6
HGNC:11071	Approved	SLC9A1	PPP1R143	APNH
HGNC:11071	Approved	SLC9A1	PPP1R143	NHE1
HGNC:11072	Approved	SLC9A2		NHE2
HGNC:11073	Approved	SLC9A3		NHE3
HGNC:40550	Approved	SLC9A3-AS1	UC011CLY.2	
HGNC:11074	Approved	SLC9A3P1		NHE3P
HGNC:11074	Approved	SLC9A3P1		SLC9A3P
HGNC:11074	Approved	SLC9A3P1		SLC9A3P4
HGNC:19325	Approved	SLC9A3P2		
HGNC:33492	Approved	SLC9A3P3		
HGNC:11075	Approved	SLC9A3R1	NHERF	
HGNC:11075	Approved	SLC9A3R1	EBP50	
HGNC:11075	Approved	SLC9A3R1	NHERF1	
HGNC:55322	Approved	SLC9A3R1-AS1		
HGNC:11076	Approved	SLC9A3R2	SIP-1	
HGNC:11076	Approved	SLC9A3R2	TKA-1	
HGNC:11076	Approved	SLC9A3R2	NHERF-2	
HGNC:11076	Approved	SLC9A3R2	E3KARP	
HGNC:11077	Approved	SLC9A4	NHE4	
HGNC:11078	Approved	SLC9A5	NHE5	
HGNC:11079	Approved	SLC9A6	NHE6	
HGNC:11079	Approved	SLC9A6	KIAA0267	
HGNC:17123	Approved	SLC9A7	NHE7	
HGNC:32679	Approved	SLC9A7P1		
HGNC:20728	Approved	SLC9A8	KIAA0939	
HGNC:20728	Approved	SLC9A8	NHE8	
HGNC:20653	Approved	SLC9A9	FLJ35613	
HGNC:20653	Approved	SLC9A9	NHE9	
HGNC:40928	Approved	SLC9A9-AS1		
HGNC:40929	Approved	SLC9A9-AS2		
HGNC:24244	Approved	SLC9B1	NHA1	NHEDC1
HGNC:37492	Approved	SLC9B1P1		NHEDC1P1
HGNC:37493	Approved	SLC9B1P2		NHEDC1P2
HGNC:43582	Approved	SLC9B1P3		
HGNC:43583	Approved	SLC9B1P4		
HGNC:43584	Approved	SLC9B1P5		
HGNC:25143	Approved	SLC9B2	FLJ23984	NHEDC2
HGNC:25143	Approved	SLC9B2	NHA2	NHEDC2
HGNC:31401	Approved	SLC9C1	NHE	SLC9A10
HGNC:28664	Approved	SLC9C2	MGC43026	SLC9A11
HGNC:10905	Approved	SLC10A1	NTCP	
HGNC:10906	Approved	SLC10A2		ASBT
HGNC:10906	Approved	SLC10A2		ISBT
HGNC:22979	Approved	SLC10A3	P3	
HGNC:22979	Approved	SLC10A3	DXS253E	
HGNC:22980	Approved	SLC10A4	MGC29802	
HGNC:22981	Approved	SLC10A5		
HGNC:48930	Approved	SLC10A5P1		
HGNC:30603	Approved	SLC10A6	SOAT	
HGNC:23088	Approved	SLC10A7	MGC25043	C4orf13
HGNC:23088	Approved	SLC10A7	DKFZp566M114	C4orf13
HGNC:23088	Approved	SLC10A7	DKFZp313H0531	C4orf13
HGNC:23088	Approved	SLC10A7	DKFZp779O2438	C4orf13
HGNC:10907	Approved	SLC11A1		LSH
HGNC:10907	Approved	SLC11A1		NRAMP
HGNC:10907	Approved	SLC11A1		NRAMP1
HGNC:10908	Approved	SLC11A2	DCT1	NRAMP2
HGNC:10908	Approved	SLC11A2	DMT1	NRAMP2
HGNC:10910	Approved	SLC12A1	NKCC2	
HGNC:10911	Approved	SLC12A2	NKCC1	
HGNC:10911	Approved	SLC12A2	BSC	
HGNC:10911	Approved	SLC12A2	BSC2	
HGNC:10911	Approved	SLC12A2	PPP1R141	
HGNC:49565	Approved	SLC12A2-DT	FLJ33630	LINC01184
HGNC:10912	Approved	SLC12A3	NCCT	
HGNC:10913	Approved	SLC12A4	KCC1	
HGNC:13818	Approved	SLC12A5	KIAA1176	
HGNC:13818	Approved	SLC12A5	KCC2	
HGNC:53143	Approved	SLC12A5-AS1	RP11-465L10.10	
HGNC:10914	Approved	SLC12A6		KCC3
HGNC:10914	Approved	SLC12A6		ACCPN
HGNC:10915	Approved	SLC12A7	KCC4	
HGNC:10915	Approved	SLC12A7	DKFZP434F076	
HGNC:15595	Approved	SLC12A8	CCC9	
HGNC:17435	Approved	SLC12A9	CIP1	
HGNC:40807	Approved	SLC12A9-AS1	RP11-126L15.4	
HGNC:10916	Approved	SLC13A1	NaSi-1	
HGNC:10916	Approved	SLC13A1	NAS1	
HGNC:10917	Approved	SLC13A2	NaDC-1	
HGNC:14430	Approved	SLC13A3	NADC3	
HGNC:14430	Approved	SLC13A3	SDCT2	
HGNC:15827	Approved	SLC13A4	SUT-1	
HGNC:15827	Approved	SLC13A4	SUT1	
HGNC:23089	Approved	SLC13A5	NACT	
HGNC:23089	Approved	SLC13A5	INDY	
HGNC:10918	Approved	SLC14A1	HsT1341	JK
HGNC:10918	Approved	SLC14A1	RACH1	JK
HGNC:10918	Approved	SLC14A1	RACH2	JK
HGNC:10919	Approved	SLC14A2	HUT2	
HGNC:10919	Approved	SLC14A2	UT2	
HGNC:51125	Approved	SLC14A2-AS1		
HGNC:10920	Approved	SLC15A1	PEPT1	
HGNC:10920	Approved	SLC15A1	HPECT1	
HGNC:10920	Approved	SLC15A1	HPEPT1	
HGNC:10921	Approved	SLC15A2	PEPT2	
HGNC:18068	Approved	SLC15A3	PHT2	
HGNC:18068	Approved	SLC15A3	hPTR3	
HGNC:23090	Approved	SLC15A4	PHT1	
HGNC:23090	Approved	SLC15A4	PTR4	
HGNC:33455	Approved	SLC15A5		
HGNC:10922	Approved	SLC16A1	MCT	
HGNC:10922	Approved	SLC16A1	MCT1	
HGNC:49445	Approved	SLC16A1-AS1	ENST00000421157.1	
HGNC:48931	Approved	SLC16A1P1		
HGNC:10923	Approved	SLC16A2	XPCT	DXS128
HGNC:10923	Approved	SLC16A2	XPCT	AHDS
HGNC:10923	Approved	SLC16A2	XPCT	MRX22
HGNC:10923	Approved	SLC16A2	MCT8	DXS128
HGNC:10923	Approved	SLC16A2	MCT8	AHDS
HGNC:10923	Approved	SLC16A2	MCT8	MRX22
HGNC:10923	Approved	SLC16A2	MCT7	DXS128
HGNC:10923	Approved	SLC16A2	MCT7	AHDS
HGNC:10923	Approved	SLC16A2	MCT7	MRX22
HGNC:10924	Approved	SLC16A3	MCT3	
HGNC:10924	Approved	SLC16A3	MCT4	
HGNC:10925	Approved	SLC16A4	MCT4	
HGNC:10925	Approved	SLC16A4	MCT5	
HGNC:56051	Approved	SLC16A4-AS1		
HGNC:10926	Approved	SLC16A5	MCT5	
HGNC:10926	Approved	SLC16A5	MCT6	
HGNC:10927	Approved	SLC16A6	MCT6	
HGNC:10927	Approved	SLC16A6	MCT7	
HGNC:48932	Approved	SLC16A6P1		
HGNC:10928	Approved	SLC16A7	MCT2	
HGNC:16270	Approved	SLC16A8	MCT3	
HGNC:16270	Approved	SLC16A8	REMP	
HGNC:23520	Approved	SLC16A9	FLJ43803	C10orf36
HGNC:23520	Approved	SLC16A9	MCT9	C10orf36
HGNC:17027	Approved	SLC16A10	TAT1	
HGNC:17027	Approved	SLC16A10	MCT10	
HGNC:23093	Approved	SLC16A11	FLJ90193	
HGNC:23093	Approved	SLC16A11	MCT11	
HGNC:23094	Approved	SLC16A12	MCT12	
HGNC:51205	Approved	SLC16A12-AS1		
HGNC:31037	Approved	SLC16A13	MCT13	
HGNC:26417	Approved	SLC16A14	FLJ30794	
HGNC:26417	Approved	SLC16A14	MCT14	
HGNC:43809	Approved	SLC16A14P1		
HGNC:10929	Approved	SLC17A1	NAPI-1	NPT1
HGNC:10930	Approved	SLC17A2	NPT3	
HGNC:10931	Approved	SLC17A3	NPT4	
HGNC:10932	Approved	SLC17A4	KIAA2138	
HGNC:10933	Approved	SLC17A5	AST	SIASD
HGNC:10933	Approved	SLC17A5	SD	SIASD
HGNC:10933	Approved	SLC17A5	ISSD	SIASD
HGNC:10933	Approved	SLC17A5	NSD	SIASD
HGNC:10933	Approved	SLC17A5	SIALIN	SIASD
HGNC:10933	Approved	SLC17A5	SLD	SIASD
HGNC:16703	Approved	SLC17A6	DNPI	
HGNC:16703	Approved	SLC17A6	VGLUT2	
HGNC:55514	Approved	SLC17A6-DT		
HGNC:16704	Approved	SLC17A7	BNPI	
HGNC:16704	Approved	SLC17A7	VGLUT1	
HGNC:20151	Approved	SLC17A8	VGLUT3	DFNA25
HGNC:16192	Approved	SLC17A9	FLJ23412	C20orf59
HGNC:16192	Approved	SLC17A9	VNUT	C20orf59
HGNC:10934	Approved	SLC18A1	CGAT	VMAT1
HGNC:10934	Approved	SLC18A1	CGAT	VAT1
HGNC:10935	Approved	SLC18A2	SVMT	VMAT2
HGNC:10935	Approved	SLC18A2	SVAT	VMAT2
HGNC:55843	Approved	SLC18A2-AS1		
HGNC:10936	Approved	SLC18A3	VACHT	
HGNC:21573	Approved	SLC18B1	dJ55C23.6	C6orf192
HGNC:10937	Approved	SLC19A1	FOLT	
HGNC:10937	Approved	SLC19A1	RFC1	
HGNC:10938	Approved	SLC19A2	THTR1	TRMA
HGNC:16266	Approved	SLC19A3	THTR2	
HGNC:10946	Approved	SLC20A1	PiT-1	GLVR1
HGNC:10946	Approved	SLC20A1	Glvr-1	GLVR1
HGNC:10946	Approved	SLC20A1	PiT1	GLVR1
HGNC:55651	Approved	SLC20A1-DT		
HGNC:20051	Approved	SLC20A1P1		
HGNC:42539	Approved	SLC20A1P2		
HGNC:42538	Approved	SLC20A1P3		
HGNC:10947	Approved	SLC20A2	PiT-2	MLVAR
HGNC:10947	Approved	SLC20A2	PiT-2	GLVR2
HGNC:10947	Approved	SLC20A2	Glvr-2	MLVAR
HGNC:10947	Approved	SLC20A2	Glvr-2	GLVR2
HGNC:10947	Approved	SLC20A2	Ram-1	MLVAR
HGNC:10947	Approved	SLC20A2	Ram-1	GLVR2
HGNC:10950	Entry Withdrawn	SLC21A1		
HGNC:10957	Entry Withdrawn	SLC21A4		
HGNC:10958	Entry Withdrawn	SLC21A5		
HGNC:10960	Entry Withdrawn	SLC21A7		
HGNC:10951	Entry Withdrawn	SLC21A10		
HGNC:10954	Entry Withdrawn	SLC21A13		
HGNC:10963	Approved	SLC22A1	OCT1	
HGNC:10966	Approved	SLC22A2	OCT2	
HGNC:10967	Approved	SLC22A3	OCT3	
HGNC:10967	Approved	SLC22A3	EMT	
HGNC:10968	Approved	SLC22A4	OCTN1	DFNB60
HGNC:10968	Approved	SLC22A4	MGC34546	DFNB60
HGNC:10969	Approved	SLC22A5	OCTN2	CDSP
HGNC:10969	Approved	SLC22A5	SCD	CDSP
HGNC:10970	Approved	SLC22A6	ROAT1	
HGNC:10970	Approved	SLC22A6	PAHT	
HGNC:10970	Approved	SLC22A6	OAT1	
HGNC:10971	Approved	SLC22A7	NLT	
HGNC:10971	Approved	SLC22A7	OAT2	
HGNC:10972	Approved	SLC22A8	OAT3	
HGNC:16261	Approved	SLC22A9	OAT4	
HGNC:16261	Approved	SLC22A9	FLJ23666	
HGNC:16261	Approved	SLC22A9	UST3	
HGNC:16261	Approved	SLC22A9	OAT7	
HGNC:18057	Approved	SLC22A10	OAT5	
HGNC:18057	Approved	SLC22A10	hOAT5	
HGNC:18120	Approved	SLC22A11	OAT4	
HGNC:17989	Approved	SLC22A12	OAT4L	
HGNC:17989	Approved	SLC22A12	RST	
HGNC:17989	Approved	SLC22A12	URAT1	
HGNC:8494	Approved	SLC22A13	OCTL1	ORCTL3
HGNC:8494	Approved	SLC22A13	OCTL3	ORCTL3
HGNC:8494	Approved	SLC22A13	OAT10	ORCTL3
